Gridcode,LON,LAT,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren,sand,BD,PH,OC
100860080,93.0373774,38.14766494,1039.83,15.83,-9.66,82.85,17.18,0.27,0,0,0,0,1,5.828,1345.849,8.156,12.863
100860081,93.26643489,38.17754753,1033.03,15.54,-9.79,81.35,17.54,1.05,0,0,0,0,1,6.45,1341.256,8.165,13.71
100860082,93.49567236,38.20702776,1042.17,15.77,-9.8,78.79,17.73,1.15,0,0,0,0,1,6.551,1322.041,8.168,16.475
100860083,93.7250876,38.23610515,1045.24,15.79,-9.85,81.67,19.22,1.06,0,0.0025,0,0,0.9975,6.421,1315.047,8.176,16.268
100860084,93.95467836,38.26477923,1054.52,16,-9.84,77.62,20.18,1.51,0,0,0,0,1,4.19,1297.296,8.213,12.828
100860085,94.18444237,38.29304954,1045.6,15.99,-9.63,85.61,22.93,0.93,0,0,0,0,1,3.644,1235.414,8.178,17.189
100860086,94.41437736,38.32091562,999.29,13.2,-11.4,100.97,41.17,1.5,0,0,0,0,1,4.759,1144.679,8.134,18.184
100860087,94.64448107,38.34837703,967.78,10.32,-13.58,106.97,61.17,2.17,0,0,0,0,1,4.159,1081.486,8.15,18.1
100860088,94.8747512,38.37543331,960.32,8.67,-14.99,103.43,73.67,3.64,0,0,0,0,1,3.511,1044.367,8.283,20.003
100860089,95.10518545,38.40208402,974.56,4.39,-19.33,101.86,107.7,6.4,0,0.015,0,0,0.985,2.15,951.881,8.034,48.563
100860090,95.33578152,38.42832874,981.63,5.09,-18.87,100.77,105.53,6.37,0,0.01,0,0,0.99,2.106,932.506,8.143,35.011
100860091,95.56653707,38.45416702,1035.78,3.78,-21.4,99.99,120.6,7.34,0,0.0375,0,0,0.9625,2.012,917.966,7.947,46.121
100860092,95.79744979,38.47959845,1040.24,2.49,-22.72,98.24,135.43,8.79,0,0.0075,0,0,0.9925,2.042,861.767,7.785,67.772
100860093,96.02851733,38.5046226,1041.6,5.49,-20.09,99.95,115.45,7.09,0,0.03,0,0,0.97,2.366,887.592,8.208,24.997
100860094,96.2597358,38.52926788,998.36,3.89,-20.44,102.27,133.5,8.19,0,0.085,0,0,0.915,2.231,813.873,8.145,32.455
100860095,96.49110727,38.55346016,958.2,2.51,-20.75,102.39,152.64,8.39,0,0.075,0,0,0.9225,2.003,821.299,7.892,53.012
100860096,96.72262532,38.57724733,951.41,4.19,-19,102.02,141.03,7.46,0,0.075,0,0,0.9225,2.473,853.432,8.016,30.746
100860097,96.95428396,38.60066413,961.76,3.04,-20.29,102.11,157.93,8.75,0,0.04,0,0,0.96,2.343,800.937,8.024,33.071
100860098,97.18609786,38.6236327,972.04,1.16,-22.32,102.33,185.83,10.47,0,0.1425,0,0,0.855,2.093,796.414,7.951,39.163
100860099,97.4180461,38.64619778,951.82,0.96,-22.07,105.26,197.92,8.15,0,0.14,0,0,0.86,2.235,769.052,7.867,51.036
100860100,97.65012648,38.66835409,951.79,-0.03,-23.02,103.76,217.88,8.91,0,0.465,0,0,0.535,1.994,774.772,7.608,67.86
100860101,97.88234719,38.69010569,935.67,3.74,-19.14,109.07,197.06,4.8,0,0.805,0.01,0,0.185,2.854,841.481,7.922,34.221
100860102,98.11470049,38.71145959,923.31,3.41,-19.16,110.15,210.59,4.49,0,0.54,0,0,0.46,2.841,808.944,8.017,32.965
100860103,98.34718806,38.73238859,940.61,4.09,-18.84,111.03,217.63,4.34,0,0.825,0,0,0.175,2.864,835.951,7.699,50.073
100860104,98.57979956,38.75289441,936.01,4.9,-18.03,112,220.78,4.13,0,0.53,0.0025,0,0.4675,3.158,851.305,7.817,43.45
100860105,98.81253897,38.77300078,920.05,2.69,-19.64,110.03,240.62,5.15,0.0125,0.4875,0,0,0.5,2.436,750.379,7.505,66.881
100860106,99.04540547,38.7927064,922.06,3.98,-18.55,110.97,241.45,4.65,0.0375,0.4625,0.0225,0,0.4775,2.818,776.353,7.731,53.305
100860107,99.27838561,38.811987,910.89,3.63,-18.51,109.26,258.2,4.68,0,0.4825,0.0025,0,0.515,2.659,808.52,7.399,72.356
100860108,99.51148862,38.83084551,910.51,7.56,-14.71,109.48,255.41,4.42,0,0.155,0.125,0,0.72,2.593,918.87,7.478,63.921
100860109,99.7447074,38.84930121,992.86,12.8,-11.62,110.61,232.83,4.12,0,0.1025,0.6225,0.0775,0.1975,2.773,1132.31,7.897,38.089
100860110,99.97803982,38.86734344,1018.87,14.31,-10.71,109.45,219.22,4.25,0,0.2875,0.135,0,0.5775,2.879,1186.639,8.042,32.41
100860111,100.211481,38.88498929,1076.49,19.57,-6.87,104.06,155.47,4.99,0,0.145,0,0,0.855,3.331,1381.586,8.259,13.974
100860112,100.4450356,38.90218626,1076.69,19.89,-6.52,100.89,130.99,4.73,0,0,0,0,1,2.665,1356.528,8.24,17.919
100860113,100.6786946,38.91899943,1069.77,19.61,-6.65,99.74,128.7,5.09,0,0,0,0,1,3.534,1388.487,8.224,12.276
100860114,100.9124598,38.93538827,1008.28,15.53,-9.29,102.52,175.17,5.52,0,0,0,0,1,3.331,1263.449,8.178,21.484
100860115,101.1463194,38.95134739,1049.14,18.02,-7.77,99.08,140.05,4.75,0,0,0,0,1,3.712,1386.776,8.275,13.368
100860116,101.3802805,38.96689715,1039.16,18.18,-7.27,93.8,110.36,5.32,0,0,0,0,1,3.873,1426.045,8.248,10.102
100860117,101.6143382,38.98203684,1058.63,18.94,-7.06,86.89,89.21,7.22,0,0,0,0,1,3.966,1426.397,8.293,8.597
100860118,101.8484905,38.99677388,1071.88,19.69,-6.76,85.87,77.23,6.26,0,0,0,0,1,3.932,1436.214,8.307,7.359
100860119,102.0827368,39.01108005,1074.43,19.88,-6.66,85.26,73.16,6.49,0,0,0,0,1,3.927,1435.982,8.304,8.17
100860120,102.3170617,39.02497379,1058.23,19.32,-6.75,86.85,73.03,5.55,0,0,0,0,1,4.553,1429.95,8.259,8.739
100860121,102.5514778,39.0384356,1055.79,19.32,-6.68,87.99,70.34,4.25,0,0.015,0,0,0.985,4.423,1431.005,8.237,9.019
100860122,102.7859782,39.05150719,1073.5,19.67,-6.75,83.92,67.9,6.02,0,0.0525,0,0,0.9475,5.152,1433.327,8.247,7.797
100860123,103.0205599,39.06414527,1093.16,20.47,-6.53,86.36,66.62,4.96,0,0.045,0,0,0.955,5.616,1453.45,8.221,7.744
100860124,103.2552155,39.07635996,1124.93,21.37,-6.41,86.13,65.43,4.92,0,0,0,0,1,5.479,1447.752,8.242,6.557
100860125,103.4899492,39.08816693,1153.2,21.79,-6.64,87.41,65.74,4.85,0,0,0,0,1,3.941,1424.852,8.288,7.025
100860126,103.7247558,39.09955632,1170.06,22.3,-6.58,88.58,68.16,5.4,0,0,0,0,1,5.857,1432.732,8.258,7.145
100860127,103.9596326,39.11052792,1179.95,22.7,-6.44,91.93,69.88,4.35,0,0,0,0,1,6.161,1432.142,8.233,8.228
100860128,104.1945737,39.12110348,1190.4,22.65,-6.72,91.75,72.36,4.32,0,0,0,0,1,5.604,1392.52,8.25,10.589
100860129,104.429587,39.131217,1191.12,22.75,-6.69,92.42,76.88,4.24,0,0,0,0,1,7.817,1436.584,8.22,8.681
100860130,104.6646592,39.14093411,1189.6,22.78,-6.63,92.97,79.38,4.22,0,0,0,0,1,8.205,1447.431,8.207,7.519
100860131,104.8997914,39.15023272,1195.36,22.85,-6.67,88.16,81.72,6.27,0,0,0,0,1,7.554,1436.703,8.269,5.911
100860132,105.1349808,39.15911265,1193.14,23.02,-6.47,89.34,83.26,5.63,0,0,0,0,1,4.56,1448.824,8.32,7.706
100860133,105.3702249,39.16757375,1194.73,23.19,-6.37,88.41,85.81,6.18,0,0.1125,0,0.005,0.8825,4.596,1434.977,8.315,5.507
100860134,105.605521,39.17561588,1170.58,22.67,-6.28,91.91,93.37,4.77,0,0.0725,0,0.0125,0.915,4.188,1434.668,8.273,7.351
100860135,105.8408665,39.18323889,1144.48,21.74,-6.53,91.66,101.82,5.52,0,0.1675,0,0,0.8325,4.118,1424.737,8.308,11.707
100860136,106.0762576,39.1904548,1093.67,19.65,-7.39,98.25,116.76,4.1,0,0.25,0.0125,0.045,0.6875,3.292,1313.463,8.228,21.321
100860137,106.3116967,39.19724607,1116.05,20.31,-7.21,102.95,115.02,2.48,0,0.0025,0,0,0.9975,3.27,1320.201,8.355,18.273
100860138,106.5471708,39.20360347,1107.16,20,-7.36,103.62,124.18,3.17,0,0.0375,0,0,0.9625,2.99,1288.881,8.262,22.511
100860139,106.7826859,39.20956274,1143.7,21.89,-6.39,104.23,117.42,3.62,0,0.1,0,0,0.9,2.616,1351.584,8.458,13.132
100860140,107.0182431,39.21506271,1139.13,21.69,-6.55,105.76,127.16,3.81,0,0.06,0,0,0.94,3.553,1422.496,8.305,9.276
100860141,107.2538297,39.22016844,1138.4,21.4,-6.74,105.78,142.65,5.13,0,0.7575,0,0,0.2425,3.491,1422.139,8.277,8.673
100860142,107.4894473,39.22485427,1147.49,21.3,-7.08,103.18,161.15,8.06,0,0.625,0,0,0.365,3.437,1426.139,8.226,11.393
100860143,107.7250932,39.22912012,1158.36,21.19,-7.46,105.98,172.82,7.82,0,0.18,0,0,0.82,3.697,1421.261,8.276,10.192
100860144,107.9607647,39.2329659,1167.85,20.82,-8.02,107.11,186.21,8.12,0,0.165,0,0,0.825,3.662,1406.369,8.279,13.521
100860145,108.1964592,39.23639155,1177.09,20.86,-8.19,105.81,194.2,9.41,0,0.3975,0,0,0.5475,3.782,1398.514,8.27,12.31
100860146,108.4321732,39.23939928,1183.56,20.85,-8.39,108.09,195.84,7.8,0,0.4875,0,0,0.47,3.848,1409.326,8.322,10.696
100860147,108.667907,39.24198231,1189.45,20.88,-8.5,106.85,202.16,8.69,0,0.5575,0,0,0.3675,3.742,1405.197,8.338,11.083
100860148,108.9036521,39.2441571,1193.47,21.04,-8.45,105.45,210.2,9.71,0,0.8075,0,0,0.1925,3.751,1399.214,8.373,11.289
100860149,109.1394145,39.24590693,1224.52,21.02,-9.23,106.13,216.93,9.26,0,0.905,0,0,0.095,4.269,1398.285,8.34,11.215
100860150,109.3751817,39.24722733,1221.11,20.9,-9.25,105.21,226.4,10.19,0,0.8475,0,0.0125,0.14,4.334,1382.35,8.297,12.46
100860151,109.6109617,39.24812358,1196.43,20.47,-9.02,105.98,237.16,10.05,0,0.735,0,0.09,0.175,5.105,1380.643,8.084,18.282
100860152,109.846739,39.24861208,1186.08,20.65,-8.59,106.36,245.51,9.97,0,0.6875,0,0.005,0.3075,4.811,1367.812,8.055,19.571
100860153,110.0825252,39.24866956,1172.36,20.96,-7.97,107.66,249.73,9.39,0,0.575,0,0.0875,0.3375,4.595,1362.513,8.113,20.309
100860154,110.3183069,39.24832264,1199.24,21.25,-8.35,108.14,256.42,8.5,0,0.415,0,0,0.585,3.937,1358.325,8.128,22.88
100860155,110.5540867,39.24755299,1168.5,20.77,-8.11,106.85,270.24,9.92,0,0.665,0.0025,0.005,0.3175,3.673,1339.118,8.165,24.279
100860156,110.7898537,39.24634221,1167.67,20.98,-7.86,107.78,277.12,9.16,0,0.955,0.005,0,0.04,3.989,1350.193,8.197,23.573
100860157,111.0256192,39.24471469,1185.67,21.7,-7.6,108.2,276.77,8.13,0,0.87,0.0225,0,0.1075,3.914,1376.214,8.264,20.782
100860158,111.2613704,39.24268631,1198.32,21.57,-8.05,108.46,276.89,8.11,0,0.865,0.0625,0,0.0725,3.284,1362.901,8.219,21.915
100860159,111.4971057,39.24023529,1195.69,19.78,-9.83,108.05,282.83,10.37,0,0.865,0.0425,0.01,0.0825,3.552,1312.591,8.048,32.183
100860160,111.7328293,39.23736533,1192.08,19.1,-10.42,107.33,286.36,11.6,0,0.9125,0.0375,0.03,0.02,4.103,1294.141,7.994,29.87
100860161,111.968531,39.23404692,1171.73,18.02,-11.04,105.35,292.89,14.59,0.015,0.905,0.0125,0,0.0675,3.428,1237.146,7.696,42.006
100860162,112.2042053,39.23032704,1116.03,18.27,-9.38,106.8,290.94,13.53,0.025,0.7625,0.07,0,0.1425,3.182,1227.43,7.748,42.693
100860163,112.4398598,39.22618819,1119.85,20.42,-7.18,108.96,271.49,8.21,0,0.7125,0.2525,0.005,0.03,3.602,1343.859,8.202,13.054
100860164,112.675488,39.22163769,1119.26,20.06,-7.54,109.4,270.72,8.14,0.015,0.7275,0.19,0.02,0.0475,3.192,1304.581,8.134,20.566
100860165,112.9110861,39.21664671,1086.92,18.45,-8.48,108.26,288.82,11.25,0.08,0.5675,0.11,0.0075,0.235,2.921,1189.79,7.409,53.351
100860166,113.1466482,39.21126482,1080.55,19.97,-6.69,107.56,274.63,10.99,0.01,0.575,0.095,0,0.32,3.104,1267.3,7.698,37.91
100860167,113.3821757,39.20541954,1102.35,19.84,-7.33,106.92,276.58,11.54,0.015,0.4875,0.05,0,0.4475,2.915,1254.179,7.573,34.711
100860168,113.6176656,39.19918053,1105.4,17.51,-9.8,104.78,310.97,14.68,0.0575,0.435,0.2075,0,0.3,2.695,1140.301,7.073,55.519
100860169,113.8531153,39.19252739,1053.36,19.22,-6.82,107.76,295.53,11.57,0.0325,0.2375,0.4,0,0.33,2.939,1193.076,7.143,49.363
100860170,114.0885232,39.185457,1040.76,20.56,-5.14,110.77,288.56,8.92,0.085,0.24,0.625,0,0.05,3.168,1212.375,7.124,48.959
100860171,114.3238825,39.17796836,1048.47,20.67,-5.23,111.73,299.61,8.75,0.065,0.2175,0.68,0,0.0375,3.239,1196.945,7.212,52.372
100860172,114.5591894,39.17004377,1042.36,21.91,-3.84,116.24,305.28,7.58,0.0525,0.24,0.6725,0,0.025,3.023,1204.942,7.364,56.912
100860173,114.7944498,39.16171376,1040.99,22.28,-3.42,119.26,326.67,8.2,0,0.0625,0.9225,0.01,0.005,2.814,1198.894,7.302,58.599
100860174,115.0296586,39.15295519,1049.6,23.47,-2.39,125.35,349.1,8.35,0,0.02,0.91,0.07,0,2.406,1202.023,7.405,61.054
100860175,115.2648069,39.14378405,1084.9,24.91,-1.79,131.6,378.21,9.05,0,0.045,0.925,0.03,0,2.466,1244.747,7.614,48.159
100860176,115.4998962,39.13418883,1114.45,25.8,-1.71,137.26,402.1,8.89,0,0.03,0.92,0.05,0,2.346,1291.4,7.981,40.988
100860177,115.734922,39.12417819,1125.86,25.92,-1.88,141.17,411.53,9.59,0,0.0175,0.8825,0.0775,0.0075,2.083,1292.179,8.119,37.789
100860178,115.9698887,39.11376612,1141.59,26.06,-2.07,143.67,410.31,10.56,0,0.0075,0.9225,0.07,0,2.273,1300.077,8.193,36.859
100860179,116.2047862,39.10291179,1149.29,26.09,-2.22,145.6,404.42,10.65,0,0.0175,0.78,0.2,0.0025,2.316,1305.807,8.294,35.197
100860180,116.43962,39.09164576,1146.67,26.08,-2.13,145.5,402.77,11.43,0.06,0.0525,0.1725,0.71,0.005,2.15,1313.41,8.274,33.195
100860181,116.6743693,39.07996872,1143.86,25.98,-2.18,142.68,405.64,12.48,0,0.0075,0.16,0.8325,0,1.901,1319.987,8.191,31.705
100860182,116.9090506,39.0678632,1136.27,25.82,-2.13,140.57,403.3,12.34,0,0.0052,0.1186,0.7191,0.0387,1.816,1307.852,8.142,34.245
100860183,117.1436548,39.05535699,1097.78,25.69,-1.33,136.35,410.76,16.7,0,0,0,0,1,1.638,1256.187,7.881,36.503
100860184,117.3781774,39.04240108,1087.13,25.57,-1.17,134.19,417.35,16.56,0,0,0,0,1,1.605,1257.303,7.939,34.52
100860185,117.6092765,39.03026173,1057.28,25.04,-0.93,132.06,418.83,15.37,0,0.0025,0,0,0.9925,1.47,1260.14,7.872,39.085
100870013,78.27659263,35.0896215,1013.22,0.17,-24.33,114.7,63.46,3.49,0,0.0025,0,0,0.9975,1.379,916.312,7.819,97.902
100870014,78.48875612,35.14505695,1013.89,-0.64,-25.07,123.45,66.89,3.24,0,0,0,0,1,1.514,858.099,7.702,101.973
100870015,78.70121791,35.20013072,1002.13,0.41,-23.77,126.01,64.2,2.37,0,0,0,0,1,1.699,862.824,7.76,61.324
100870016,78.91397668,35.25484214,992.71,1.35,-22.55,128.1,58.58,1.13,0,0,0,0,1,1.758,854.4,7.947,35.924
100870017,79.1270311,35.30919053,990.83,2.62,-21.22,129.65,51.14,0.37,0,0,0,0,1,1.622,844.594,8.114,20.172
100870018,79.34037981,35.36317524,984.4,4.52,-19.17,130.21,43.32,0,0,0,0,0,1,2.192,970.5,8.302,7.688
100870019,79.55402146,35.41679559,990.72,5.83,-18.1,125.11,38.35,0,0,0,0,0,1,2.778,1036.193,8.37,4.828
100870020,79.76795465,35.47005091,981.07,4.16,-19.45,127.52,42.86,0.01,0,0,0,0,0.9975,2.621,883.572,8.23,8.71
100870021,79.982178,35.52294054,965.34,-0.85,-24.04,128.88,56.89,0.72,0,0.0025,0,0,0.9975,1.783,771.268,7.983,26.238
100870022,80.19669011,35.57546382,941.86,-1.41,-24,126.79,56.08,0.58,0,0,0,0,1,1.779,773.148,7.715,48.399
100870023,80.4114814,35.62764086,920.3,-1.74,-23.82,128.67,53.69,0.46,0,0,0,0,1,1.93,768.571,7.727,47.316
100870024,80.62657486,35.67940866,916.5,-0.15,-22.09,127.88,49.15,0.22,0,0,0,0,0.995,2.249,791.563,7.698,62.53
100870025,80.84194462,35.73082889,909.92,2.84,-19.01,122.68,40.59,0.07,0,0,0,0,1,2.443,800.608,7.876,52.842
100870026,81.05759735,35.78188013,921.52,2.32,-19.81,123.96,42.61,0.22,0,0,0,0,1,2.517,804.186,7.932,46.617
100870027,81.27353795,35.83256612,932.15,2.62,-19.74,125.8,42.35,0.02,0,0,0,0,1,2.292,778.586,7.977,23.327
100870028,81.48975022,35.8828876,925.13,3.29,-18.91,121.83,40.85,0.04,0,0,0,0,1,2.308,802.185,8.054,30.826
100870029,81.7062385,35.93281328,914.02,2.07,-19.79,121.27,47.19,0.19,0,0,0,0,1,2.388,798.809,7.924,46.421
100870030,81.92300816,35.98238196,924.75,5.6,-16.74,116.94,36.86,0,0,0,0,0,0.9975,2.993,883.166,8.065,32.417
100870031,82.14005325,36.03157837,921.83,5.96,-16.35,119.77,37.84,0,0,0,0,0,0.9875,3.262,889.964,8.19,21.129
100870032,82.3573722,36.08040186,939.5,5.12,-17.61,122.06,42.02,0.03,0,0,0,0,1,2.776,915.452,8.187,11.342
100870033,82.57495747,36.12886834,939.9,5.1,-17.64,120.75,44.16,0.11,0,0,0,0,1,2.773,902.414,8.208,16.422
100870034,82.79282544,36.1769275,947.6,4.4,-18.45,122.1,47.62,0.06,0,0,0,0,1,2.637,906.403,8.06,24.318
100870035,83.01095653,36.22462837,961.7,3.09,-20.05,125.75,52.86,0,0,0,0,0,1,2.164,841.216,7.935,33.147
100870036,83.22935514,36.27195374,966.94,3.69,-19.63,123.42,53.21,0,0,0,0,0,1,2.206,864.75,8.007,26.837
100870037,83.44801964,36.31890298,964.93,2.86,-20.39,123.85,58.05,0,0,0.0025,0,0,0.9975,1.915,868.949,7.92,32.135
100870038,83.66694838,36.36547545,932.52,2.7,-19.71,122.84,59.78,0,0,0,0,0,1,1.987,857.956,7.778,41.168
100870039,83.88613972,36.41167053,939.61,3.46,-19.13,123.24,59.75,0,0,0.005,0,0,0.9925,2.041,867.19,7.953,33.421
100870040,84.10559198,36.45748757,947.95,2.46,-20.34,124.66,68.29,0,0,0,0,0,1,1.992,884.127,7.963,35.682
100870041,84.32529576,36.50295055,948.93,5.2,-17.77,123.47,60.21,0,0,0,0,0,1,2.342,941.367,8.169,23.657
100870042,84.54527253,36.54798504,947.96,6.69,-16.38,123.88,58.09,0,0,0,0,0,1,3.138,968.299,8.239,20.697
100870043,84.76549741,36.59266422,950.61,7.09,-16.1,124.62,59.96,0,0,0,0,0,1,3.706,973.863,8.3,18.896
100870044,84.98597641,36.63696287,964.95,7.06,-16.54,125.13,65.36,0,0,0,0,0,1,3.441,908.497,8.294,15.585
100870045,85.20670778,36.68088038,984.16,5.37,-18.58,127.31,76.03,0,0,0,0,0,1,2.638,872.152,8.164,7.665
100870046,85.42768978,36.72441611,1011.05,4.22,-20.33,127.21,84.66,0,0,0,0,0,0.9975,2.086,865.451,8.088,9.766
100870047,85.64892063,36.76756947,999.9,3.69,-20.54,127.27,88.24,0,0,0,0,0,1,1.842,854.22,8.098,16.232
100870048,85.87039855,36.81033984,1014.64,3.41,-21.2,128.32,92.79,0,0,0,0,0,1,1.799,847.103,8.119,10.046
100870049,86.09212175,36.85272662,1006.51,2.76,-21.65,128.08,101.4,0.11,0,0,0,0,1,1.652,824.883,8.032,15.859
100870050,86.31408843,36.89472919,992.17,2.31,-21.73,127.67,106.44,0.34,0,0,0,0,1,1.603,809.616,7.975,24.432
100870051,86.53629676,36.93634697,953.83,2.41,-20.67,125.67,107.92,0.51,0,0,0,0,1,1.785,821.537,7.901,43.607
100870052,86.7587449,36.97757936,955.01,5.32,-17.88,124.5,94.96,0.06,0,0,0,0,1,2.169,890.428,8.183,23.124
100870053,86.98143101,37.01842575,964.7,7.15,-16.4,126.28,90.1,0.03,0,0,0,0,1,2.691,876.337,8.295,14.632
100870054,87.20435323,37.05888556,953.86,6.13,-17.08,127.71,98.35,0.04,0,0,0,0,1,2.737,855.16,8.199,16.014
100870055,87.42750968,37.09895821,945.69,5.59,-17.39,128.12,104.55,0.04,0,0,0,0,1,2.623,854.454,8.277,20.708
100870056,87.65089516,37.1386568,943.66,5.72,-17.2,127.79,106.12,0,0,0,0,0,1,2.305,831.256,8.28,14.913
100870057,87.8745177,37.17793966,956.79,6.63,-16.69,126.23,103.82,0,0,0,0,0,1,2.627,834.266,8.34,15.453
100870058,88.09836545,37.2168473,952.28,6.79,-16.48,126.18,105.98,0,0,0,0,0,1,2.838,859.197,8.381,16.238
100870059,88.3224398,37.25536547,933.02,5.24,-17.48,125.84,115.77,0.09,0,0,0,0,1,2.49,838.418,8.303,17.519
100870060,88.5467388,37.29349358,921.93,3.61,-18.73,126.37,125.36,0.16,0,0,0,0,1,1.9,718.739,8.102,23.641
100870061,88.77126049,37.33123107,909.03,4.18,-17.88,124.9,123,0.21,0,0,0,0,0.8075,1.866,737.722,8.061,31.683
100870062,88.99600291,37.36857739,929.96,7.71,-15.03,122.51,103.56,0.02,0,0,0,0,0.87,2.568,878.166,8.294,29.325
100870063,89.22096409,37.40553196,963.67,9.57,-14.07,120.88,91.49,0.11,0,0,0,0,1,3.053,909.173,8.273,26.166
100870064,89.44614201,37.44209424,961.6,9.6,-13.97,121.94,87.32,0.02,0,0,0,0,1,3.344,878.834,8.249,31.971
100870065,89.67153468,37.47826367,969.11,9.54,-14.25,119.54,84.43,0.89,0,0,0,0,1,3.071,859.603,8.022,56.821
100870066,89.89714008,37.51403972,939.34,8.12,-14.91,120.56,95.39,1.09,0,0,0,0,1,2.956,887.342,8.132,39.83
100870067,90.12295618,37.54942183,908.43,6.21,-15.98,119.04,105.9,1.29,0,0,0,0,1,2.442,903.336,8.034,32.147
100870068,90.34898092,37.58440948,917.5,5.61,-16.76,116.69,106.24,2.15,0,0,0,0,1,2.479,942.729,7.973,33.711
100870069,90.57521417,37.61901569,912.81,6.49,-15.82,116.39,101.97,2.23,0,0,0,0,1,2.548,975.829,7.901,35.934
100870070,90.80164768,37.65320906,896.55,5.16,-16.67,116.27,107.04,2.24,0,0,0,0,1,2.505,911.122,7.633,57.205
100870071,91.02828644,37.68700027,953.77,10.76,-12.69,113.12,66.13,1.18,0,0.005,0,0,0.995,3.78,1081.147,8.126,23.333
100870072,91.2551251,37.72040474,995.13,13,-11.51,108.55,49.15,1.87,0,0,0,0,1,5.942,1191.6,8.269,21.248
100870073,91.482162,37.75341212,1005.62,13.71,-11.05,106.01,41.77,1.58,0,0,0,0,1,7.548,1205.564,8.236,17.262
100870074,91.70939503,37.78602189,1017.73,14.71,-10.31,101.09,33.62,1.02,0,0,0,0,1,5.765,1225.679,8.183,17.961
100870075,91.93682206,37.81823355,1022.77,15.02,-10.1,98.51,29.7,0.98,0,0,0,0,1,5.349,1276.556,8.047,14.566
100870076,92.16444094,37.85004659,1038.38,15.8,-9.68,96.19,23.89,0.32,0,0,0,0,1,4.269,1337.975,8.009,13.427
100870077,92.39224953,37.88146052,1042.29,15.82,-9.77,77.76,21.47,1.79,0,0,0,0,1,4.664,1331.673,8.061,13.979
100870078,92.62024565,37.91247485,1041.73,15.79,-9.77,82.16,19.88,0.94,0,0,0,0,1,4.315,1321.299,8.158,14.789
100870079,92.84842714,37.94308908,1044.71,15.92,-9.71,71.18,17.79,1.78,0,0,0,0,1,3.936,1326.28,8.18,15.005
100870080,93.0767918,37.97330274,1040.94,15.98,-9.58,77.11,16.66,1.04,0,0,0,0,1,2.45,1219.003,8.049,48.332
100870081,93.30533744,38.00311534,1036.44,15.95,-9.46,79.32,17.04,1.15,0,0,0,0,1,4.082,1286.975,8.091,25.015
100870082,93.53406184,38.03252642,1043.88,16.06,-9.51,82.75,17.39,1.01,0,0,0,0,1,5.882,1331.344,8.151,11.845
100870083,93.76296279,38.06153551,1042.91,15.97,-9.58,82.47,19.36,1.05,0,0.02,0,0,0.98,6.819,1341.267,8.137,15.871
100870084,93.99203805,38.09014214,1045.77,16,-9.6,85.25,21.21,0.99,0,0,0,0,1,5.769,1301,8.165,17.515
100870085,94.22128538,38.11834585,1043.74,16.1,-9.46,88.6,23.05,0.71,0,0,0,0,1,4.047,1248.363,8.145,18.932
100870086,94.45070253,38.1461462,1023.06,15.3,-9.81,91.87,29.91,1.65,0,0,0,0,1,4.891,1223.213,8.196,17.915
100870087,94.68028723,38.17354273,1003.85,13.68,-11.01,101.96,44.61,1.94,0,0,0,0,1,6.031,1159.948,8.174,19.781
100870088,94.91003721,38.20053501,1005.73,12.34,-12.42,104.3,58.26,2.27,0,0,0,0,1,4.442,1085.309,8.208,20.667
100870089,95.13995018,38.2271226,984.94,7.76,-16.49,102.58,87.77,4.74,0,0.0075,0,0,0.9925,2.864,979.092,8.255,23.424
100870090,95.37002385,38.25330507,983.63,4.14,-19.83,102.11,117.46,6.95,0,0,0,0,1,2.271,903.098,8.045,47.549
100870091,95.60025591,38.27908199,1006.35,2.05,-22.3,101.01,138.87,8.72,0,0.22,0,0,0.78,1.981,815.407,7.896,56.673
100870092,95.83064405,38.30445295,1025.57,0.67,-24.08,99.4,153.57,10.21,0,0.1575,0,0,0.8425,1.791,791.039,7.7,67.863
100870093,96.06118699,38.32942301,982.26,1.2,-22.55,101.53,152.74,8.49,0,0.0525,0,0,0.9475,1.831,792.022,7.822,53.871
100870094,96.2918803,38.35398899,1034.54,3.28,-21.87,101.12,138.39,7.86,0,0.0775,0,0,0.9225,2.108,818.407,7.915,43.035
100870095,96.52272368,38.37813961,983.76,3.02,-20.88,102.5,147.39,8.29,0,0.065,0,0,0.935,2.383,838.843,8.042,32.145
100870096,96.75371695,38.40186884,946.76,2.42,-20.51,104.16,159.67,7.68,0,0.0875,0,0,0.875,2.263,778.156,7.988,35.172
100870097,96.98484449,38.42521747,950.18,2.64,-20.39,103.75,162.79,7.81,0,0.105,0,0,0.86,2.201,766.399,8.014,25.249
100870098,97.21611967,38.44813061,968.4,2.48,-21,102.89,172.48,8.92,0,0.1375,0,0,0.8625,2.131,761.065,8.012,29.244
100870099,97.44753426,38.47065373,951.5,2.48,-20.64,103.98,183.92,8.31,0,0.3175,0,0,0.6825,2.229,769.203,8.049,31.423
100870100,97.67908885,38.4927698,971.81,-0.23,-23.69,101.03,216.75,10.81,0,0.3675,0,0,0.6325,2.211,786.691,7.69,57.298
100870101,97.91077406,38.51445668,932.92,0.69,-21.9,106.07,221.94,7.22,0,0.4525,0,0,0.5475,2.303,773.443,7.505,61.779
